20,4,21,10,30,4,19,5,18,13,22,20,2,24,27,15,21,8,4,1,16,8,6,28,16,26,13,28,10,26,12,24,15,1,23,16,17,28,17,10,4,11,5,4,25,14,6,19,30,15,6,6,28,13,18,25,25,9,22,3,8,8,28,14,26,1,9,11,8,5,10,21,26,2,17,1,13,13,13,19,2,8,13,15,11,4,3,8,24,2,13,25,27,9,6,18,17,5,30,27,3,20,13,14,28,3,24,2,21,22,18,9,17,6,18,8,29,13,2,12,7,15,9,5,18,24,7,14,24,5,27,28,22,5,26,6,8,17,26,17,17,19,20,7,8,13,14,2,11,29,6,9,11,6,20,19,1,25,20,8,27,15,23,27,14,30,20,5,11,12,2,5,10,14,13,12,25,19,18,19,1,23,18,14,1,17,18,4,19,9,3,30,23,15,18,30,15,10,7,22
14,18,7,27,28,17,18,30,15,20,26,19,6,9,18,15,10,7,6,16,1,11,3,26,30,2,9,14,16,2,5,27,17,3,30,7,17,3,15,12,10,12,25,5,13,11,19,19,28,16,8,7,26,10,18,9,28,30,27,14,17,28,14,11,24,29,9,15,7,23,29,6,12,19,4,1,10,5,12,3,29,12,23,18,24,14,29,3,3,11,6,9,27,21,7,5,12,29,9,1,16,5,3,12,21,17,13,16,10,21,25,19,19,4,1,30,1,20,2,27,30,5,3,3,12,12,27,14,7,8,2,2,9,8,6,12,27,10,16,19,12,3,13,28,8,30,16,16,28,16,16,30,17,27,30,27,19,29,15,26,5,6,28,30,27,27,28,17,30,12,10,4,10,8,14,23,6,20,19,15,16,24,30,12,2,17,1,24,10,13,2,20,30,13,24,17,26,23,11,25
20,21,8,30,12,18,15,2,26,17,24,3,20,5,30,27,26,21,6,29,2,28,11,2,26,15,9,15,5,16,12,18,3,11,7,24,28,11,26,3,11,24,2,25,22,23,6,24,24,27,25,6,29,28,5,2,7,29,4,30,24,18,26,29,8,29,10,9,28,26,12,1,30,29,22,19,15,17,11,11,14,12,29,4,14,7,29,20,19,24,12,12,20,22,21,28,12,19,1,23,7,9,23,2,7,1,25,7,5,14,18,4,12,28,12,27,1,3,14,17,1,20,30,26,16,25,22,25,1,25,17,18,20,3,20,20,24,30,24,11,20,11,17,26,1,25,11,20,19,1,6,2,25,29,15,1,15,5,10,20,30,19,18,3,6,9,22,4,23,17,16,17,5,27,19,25,26,30,20,9,2,9,2,9,26,20,23,20,22,25,21,25,25,30,28,27,9,18,20,2
12,13,4,6,22,25,20,23,14,19,6,26,24,11,4,27,4,20,23,5,22,8,11,11,8,26,13,21,8,16,19,4,11,2,29,12,18,21,2,10,13,27,10,28,15,14,28,21,1,11,25,2,12,3,2,11,24,20,20,15,9,16,23,6,26,26,2,7,7,24,12,6,7,24,9,10,13,29,11,3,24,5,5,18,27,13,10,26,9,18,30,28,6,25,21,27,21,29,13,27,10,12,14,15,18,29,15,23,8,6,15,23,2,10,10,21,28,20,4,1,23,13,29,18,22,25,27,10,16,28,23,25,23,7,28,29,15,12,4,21,15,16,18,18,3,11,7,30,10,10,8,1,22,17,5,23,2,3,28,12,7,6,24,30,25,20,11,28,3,1,6,28,19,16,23,5,19,18,23,23,27,6,10,25,10,22,10,8,14,11,25,15,12,4,30,7,14,20,10,15
21,3,7,14,2,24,14,19,12,10,14,14,3,11,27,14,26,19,26,14,20,25,12,4,7,26,2,29,21,18,22,23,3,29,5,9,7,10,23,13,2,22,6,17,25,23,8,20,1,27,20,30,13,28,21,28,21,29,11,15,30,14,12,16,29,12,5,30,20,22,28,13,18,15,24,9,10,18,29,9,29,16,21,28,14,4,20,6,13,2,22,27,27,21,22,29,1,13,27,19,8,21,19,1,15,16,19,16,15,29,29,3,18,30,22,26,14,17,26,1,28,25,13,19,25,5,8,29,24,10,23,13,30,3,3,23,1,5,1,11,2,23,15,7,2,21,11,12,28,5,29,1,10,17,26,12,7,21,21,20,26,30,28,7,4,9,18,27,25,20,17,9,1,7,30,22,16,11,20,8,3,20,1,14,6,5,27,6,24,24,23,25,24,1,26,10,13,30,7,24
25,10,19,25,2,3,18,20,10,22,14,20,21,17,17,20,6,3,4,8,11,18,6,3,23,2,30,4,26,25,15,2,23,13,12,9,9,29,14,20,11,14,30,20,19,24,4,2,8,11,20,24,28,28,19,1,12,11,6,9,27,16,17,1,29,23,17,15,14,23,3,30,7,16,4,27,14,23,10,27,19,18,22,22,8,22,22,6,13,11,25,7,18,5,29,29,30,15,2,11,26,27,12,28,3,21,1,11,16,27,13,12,29,26,24,19,9,5,3,17,2,4,14,8,2,3,10,28,23,29,19,18,23,6,20,30,25,28,12,11,23,15,11,9,18,18,20,17,4,27,22,15,6,29,9,9,23,27,6,20,7,14,4,20,20,23,26,11,28,11,11,28,13,21,16,5,4,11,12,3,10,10,17,18,3,6,11,20,27,4,24,28,3,4,5,19,17,15,29,26
1,4,9,28,26,13,1,20,23,8,18,13,9,4,21,21,3,17,19,17,27,4,16,6,29,17,18,4,2,25,24,3,7,19,6,2,28,7,22,22,5,11,16,28,21,26,24,24,3,11,27,9,23,11,7,23,17,18,3,12,18,7,27,29,28,30,27,11,6,29,19,27,15,16,30,15,13,9,27,6,1,14,11,30,7,26,21,16,29,20,14,1,21,26,5,16,25,2,25,17,27,7,14,23,28,23,27,7,29,5,5,24,2,9,6,5,18,19,18,27,16,17,26,16,22,6,25,7,22,9,10,23,12,4,30,3,15,29,7,25,7,26,7,30,15,17,29,28,6,9,19,26,23,28,21,14,7,21,24,4,23,30,22,13,8,4,21,7,29,12,18,7,9,10,4,11,19,8,26,15,12,24,11,11,1,24,18,26,30,12,11,24,8,30,29,12,16,20,22,30
5,14,8,20,24,1,6,30,13,14,14,26,10,29,9,13,14,1,9,3,6,30,26,18,7,13,25,20,9,21,21,14,14,24,22,4,15,6,10,24,11,7,26,18,21,12,4,17,22,1,2,2,27,8,7,10,2,4,28,23,9,6,8,12,25,27,2,21,15,5,3,19,22,22,8,2,16,13,27,24,26,12,22,30,5,15,1,21,12,11,8,27,22,28,10,22,7,7,8,22,25,6,25,17,10,21,23,26,12,19,8,15,4,3,1,14,6,20,30,3,21,9,10,1,4,14,29,16,11,24,26,24,23,24,20,7,13,7,24,11,24,14,19,10,4,11,18,12,19,10,15,15,24,19,13,17,19,27,20,5,12,30,3,6,2,27,14,11,4,13,28,27,3,26,13,14,29,19,28,2,22,2,11,19,14,5,2,23,15,28,29,22,13,4,21,21,6,2,9,7
15,6,25,7,15,4,18,10,10,14,25,6,10,26,13,28,25,5,5,12,21,19,18,9,28,28,13,19,2,19,3,19,6,4,22,3,16,28,21,10,24,13,10,15,25,24,10,11,4,9,6,8,13,19,7,28,28,25,9,13,12,17,6,27,12,27,25,12,22,2,6,24,4,15,29,9,21,11,14,24,29,5,12,5,12,13,1,8,16,10,30,2,1,12,28,29,1,1,14,4,8,12,25,10,11,10,20,22,12,5,22,30,5,21,7,19,22,27,27,3,14,5,23,4,10,14,20,4,30,17,11,3,13,7,12,7,7,11,9,21,9,29,20,25,6,29,13,18,16,11,13,25,20,15,1,14,1,28,12,17,29,28,11,16,20,5,28,18,1,29,23,3,20,28,23,1,18,30,27,23,30,11,19,3,7,9,26,4,15,15,15,7,12,5,26,10,24,19,20,11
12,11,13,2,18,4,5,8,26,5,6,12,15,10,27,20,22,30,17,19,4,10,20,28,9,6,25,4,6,26,6,18,30,12,22,11,30,23,12,21,16,3,24,19,30,7,10,24,14,4,22,29,30,12,7,23,2,25,3,19,29,13,4,15,20,17,3,10,20,27,3,7,23,11,17,8,17,16,13,29,17,18,28,2,12,16,7,18,26,18,4,16,21,22,28,18,20,20,9,23,26,8,14,29,21,13,12,11,5,6,26,11,27,24,16,30,3,23,10,11,15,23,30,7,20,18,11,26,17,8,29,17,28,3,6,15,14,9,22,3,18,12,25,22,5,2,30,17,19,4,22,3,13,6,7,24,4,15,19,8,21,15,13,12,15,2,24,3,25,14,16,10,8,7,7,18,15,13,11,12,19,12,18,11,29,27,2,23,25,21,30,12,28,29,16,18,2,11,14,18
